Great sushi, but for the ramen they claim to be award-winning. .	0	ee27dqb
BUT I'm glad to say I was wrong.	4	effuuwv
We had a wonderful, delicious meal here.	0	ed688du
Great place for lunch.	0	ee166mr
The ambiance was lively with a mariachi band with trumpet.	4	efapmhk
I just returned from picking up my to-go order consisting of a turkey avocado sandwich and sweet potato fries.	1	ef2hbei
Luca deserves ten stars.	0	ed28y2r
The restaurant is super small (lots of character) which made it difficult to find a dry place to wait for a table since it was pouring.	7	edo3i5r
I tried about 4 different type of dish and they were all way pass my expectations.	0	eeomfax
One of my favorite restaurants I've ever had the pleasure to visit.	3	edd8uzu
Sit on the patio on a breezy evening and enjoy the Boylston Street vibe.	4	eet6acn
Banchan is good, it seems they have more variety these days, which is great.	0	edga80z
There are better venues - although this is one of the best I've been to in ATL.	3	eetpe9w
The space is really cool, with high ceilings and a bit of an industrial loft feel.	0	edvztlk
Once again tropico mofongo was a success.	0	eduhvok
A place that makes chicken wings in the North End, AND they are amazing!	0	ef4abkg
Pretty good, but no exception.	0	ef05k2w
Lamb burgers are great.	0	edf0hqf
THEN our curries come out and mine was correct, my husbands wasn't.	1	edgv93y
You must try it!	0	edbqjyw
No biggie, we'll take the bar seat.	1	ee8bg9y
BEST SALSAS IN TOWN !!!!!!!	0	ee18hoz
I tried all the flavors because no one should have to choose between flavors when it comes to donuts.	1,0	edzjv0n
The brunch menu is very limited and all but one dish involved meat, not a good thing to a vegetarian like me.	7	een1g5f
We have been here several times as it is located close to our neighborhood.	1	edr6vs7
A few hours ago, I decided to come with some old family friends hoping to catch up.	1	efdwou7
Took so long to be seated, and asked what we wanted for drinks, never mind the actual receiving of our meal.	1	ee0ww8s
Italian food was next to elkor optical 	1	edtth24
Good ol' meat and potatoes, and it didn't disappoint.	0	ee8djmg
The pastries, coffee, bread, fresh cold cuts and sandwiches are very authentic and delicious.	0	eeipqj4
We always stop by Caroline's when we visit Austin.	1	efgjo77
We waited 15 minutes and my sandwich arrived...with tomatoes on it.	1	efh9l38
Friendly people great Cubans and no complaints.	0,5	ee3d5up
It's a small neighborhood wing spot.	1	ef4f75t
Service was less than ideal.	2	edom4zn
The staff is very knowledgeable and conscientious of alerting the kitchen about allergies.	5	ed32s53
There are a lot of Thai places in this area, but this place goes beyond your typical Thai restaurant.	0	edb1eb9
So comfortable and super staff.	0	edx0hvk
I ordered a pecan pie and an apple pie to take to a dinner party this evening.	1	edriki2
First let me start out by saying the food was good.	0	edmnfzs
The food is good and prices are reasonable.	0	edn14hb
If I could give this place a 0 I would.	2	eddcsmp
Love the vibe, and the fact that most menu items have a very subtle smoky flavor (including cocktails).	3	eev00nr
"I wouldn't really say ""quaint"" , but it wasn't the loud, drowning atmosphere of the MidTown and PeachTree City locations..."	7	ef1e41s
My friends spoke of a new Korean taco truck in town: TaKorea.	1	eebia5v
Disney has done it again--delicious food in a fun and creative atmosphere!!	0	ed0wy0v
This guy was terrible in every single way.	7	eebvvon
I recommend coming here with a group of friends who like the same food and can spend a little more in the evening.	0	ee4l65k
Three other groups also noticed the mice.	7	ef1w7sl
Steak was cooked perfectly and very flavorful....but charged me $5 for butter.	0,2	ed0mh3z
I saw the texas toast, as my eyes opened wide i then saw it was even better than my humple mind could imagine.	0	ef7rctj
We were already fans before, having visited their restaurant for the first time last year.	1	ef3h98x
The price is absolutely affordable.	0	eezm7wh
Our favorites are No Name, Pepper Beef, Hot and Sour Soup, Won Ton Soup, and Grasshopper Supreme.	3	eei5fh6
Been here a couple of times, i'm from NY so I know my way around a deli.	1	eeaxab7
Would give this place a negative if not for their great Security team that greet you at the door when you first come in.	1	ee76jo5
My friend and I stopped in after work; thrilled to have more late night, good quality and higher end options in slabtown.	4,0	eecn26q
I just have to go here, but it should be more important because the food is great.	0	efaqyj7
Le Pigeon rocked my socks.	1	ee58gf0
The sopas, tortas, gorditas, all delicious.	0	eeckkdu
This is one of our go-to spots for dinner.	0	ee4tm4o
I ordered the Southwest Chicken Salad.	1	eekb3w1
It was soooo tasty that i wanted to leave the party and grab another one for lunch!	0	eesabon
Marg on rocks wasn't the most flavorful, perhaps the frozen version would've been better.	1	ee15ncv
Was here with my fianc鑼?and two of our friends.	1	ed3itol
I opted to make my own burger and it went perfectly with everything I asked for and the medium cooked.	0	ed2qm4g
Coffee is self serve- nasty and taste like they have changed the filter in centuries.	14	eeq8don
Great hotel, great room smells clean	0	eczfdaa
Owner came out and chatted with us.	1,5	eefnv33
It's pretty good food, but it's not worth anything they charge as it's very expensive.	0,2	eeay491
I had brunch here for the first time on 1/10/21 and it was amazing!	9	edlmx4v
You get to see a lot of familiar faces and they have CHEAP drinks.	1	edat20u
Absolutely delicious maybe a bit pricey but it was all definitely worth it.	0	edchgvs
A few friends of mine had the filet mignon and they all said it was great, but I would say it was a little too dry?	0,11	ee4jc3y
I went late as they were near closing but the staff and servers were so amenable and courteous I felt welcomed.	5	edz1xpn
Service is cordial and personable.	5	edv4a04
The sundial holds a very special place in my heart for many reasons.	3	eez4kew
I prefer the downstairs area, which is more of a bar than a dining area.	1	eda5z2k
It was so good and they are not stingy with their sauce and toppings!	0	edj161z
This TGI Friday's is one of the few left in the area.	1	edsy4gb
This bar is good, but there are better places for $30.	0,2	ee8rrrn
We ordered Moussaka, Spanakopita and Chicken Skewers with rice.	1	eegp47k
We sat in the back at a hibachi grill on a monday night, so it wasn't too crowded.	1	ee8ao8i
Everything we got was great.	0	eczyecf
Beyond that, it was slow, it seemed as though there were only 3 waiters serving the entire restaurant that I could see.	1	ef1jh4d
Ahi tuna pizza was so delish.	0	eepxkao
To get a real feel for Atlanta, one must experience this venerable classic southern restaurant.	0	edvhtr2
I will definitely come back here again!	0	edrn0zv
The pretzels are super large and fresh from the oven.	0	eeggxiu
The blue cheese burger is the best burger I've ever had.	0	eedjc3z
"I had high hopes and it started off well with a fantastic ""alto"" margarita with fresh raspberry and the elote app with chips!"	8,0	ee0p72a
Was brought here to celebrate my 21st birthday with no idea what to expect.	11	ee5a6u5
I love Hawaiian cuisine so when this place opened around the corner from where I live I was ecstatic.	3	eea2jdl
I'm glad I don't live in Boston because I'll be constantly taking in excess carbs from Ana.	4	eevl9j4
Kuroda sausage is delicious.	0	ed7ryas
When I pulled in, there was a gentleman there standing at the ticket box.	1	ed5vkyt
The chatter and music were a bit loud but enjoyable.	4	edgrmmw
If you are looking for pizza similar to what we have back home -- then read on.	1	eem8sk7
In addition to a well-stocked bar, they also offer a selection of craft beers and bottled beers.	0	ee2vglq
The food was always top quality.	5,0	ed4vatk
Now let me explain why I choose this place a 1 star instead of 4 or 5.	1	eez4wec
There's plenty of seating inside, it looks upscale, and the staff are quite friendly.	0,5	efc94o0
They need to remember it's a sports bar not LIV Miami.	1	edo4e5r
I loved the outdoor seating, the hibiscus mint tea, and the lady rocking out on accordion.	3	ed8phks
This was my 2 year olds nephews burger last night.	1	ed9s9ql
We just finished dinner tonight at your restaurant and would like to comment on the experience.	1	ed43r14
Always fresh, always perfect, always done as I ask.	0	edeidnn
However, I can't give this visit a great review - as they need to do MORE on the COVID front.	2	efavuu0
Great service from our bartender Zoe.	5	eel5l5t
I ordered through the drive, had a simple order of a burrito with everything hold the Pico and asked for salsa and jalape甯給s.	1	efg8aum
It was all wonderful.	9,0	ee8c2rf
Excellent service, always friendly and fast.	5	ef1o4rg
My friend loves his pancakes - the servings are huge!	4,3	ed6l07f
I've only tried their chirashi don before so I can only judge from my experience of it.	1	eeq7gi5
i order the vegetable ramen to which the cashier stated it was a beef broth, um excuse me?	7,11	eeea95l
When we arrived, there was a pretty long wait which I took as a good sign.	0	efg80hn
I want to start my review of this place with all the negative points.	1	eczhd7q
The jicama salad was very fresh and delicious including arugula, jicama, mint and a tangy dressing.	0	ed44df5
Well worth a visit.	0	efbi85i
They have lots of options for the finicky eater.	1	eei9npx
I mean you really can't go wrong with any dish that includes the grilled lemongrass pork - so good!	0	efeo5oz
I will be going again this week, we will see how the service and meals are.	1	eeoo8cv
Came on a Saturday night and had a great time downstairs!	4	eeqva4l
The decor is colorful and eclectic.	0	edahch6
Upstairs seating was empty but every table hadn't been wiped down so bring your table sanitizer with you.	1	edchtud
My friend did enjoy her ramen though and I'll admit the broth was tasty, but overall I could live without eating there again.	3	edowsax
Overall experiences were good at all 3 local places.	4,0	eeqyfk0
Second time visiting 110 grill and this time was take out.	1	ef7huei
The lamb gyros are good.	0	ed3ja43
This place is super decent and awesome! ! !	6,0	ee9q7zr
Infinite mimosas are great, and when the weather is nice, the outdoor area at the back is great.	0	eemrxwj
Delicious food, service was great even when the game was just over, no need to wait for a table.	0	ee9ocqa
We had to ask for a fork when dinner arrived.	1	eed1c3q
Maybe it's the hip but not-too-hip populace of German Village.	1	eeguqv3
Heavy on the pepper though so be warned.	1	eernzb8
Just leave immediately and go anywhere else, I beg you.	7	eetpjfk
I didn't love it but I liked it.	2,3	eec6l17
I would gargle Z's balls for a slice of buff chicc.	1	edvia6w
I love unique coffee shops.	3,4	eehsab2
While checking out Yelp for local input, I discovered	1	eemr9hm
The salad is always fresh and generous.	0	ee5dfej
Great value for money.	0	eelgn6d
Every bite is exquisite.	0	ee8zwyv
And, they don't charge extra for additional toppings- seriously- that is a great perk.	0	edthgmc
Bakery stuff is good and dangerous.	0	efadnia
We ordered the Tan Tan Ramen (fresh, generous, delicious and perfect!!).	0,6	ef5rmcx
I don't know the owner's name (from Detroit), but the last time I was there he was really happy and helpful.	4,5	eek46h9
i ultimately got my money back but it took some serious db talk to do so.	1	edfxz1i
Can't miss with this place.	1	ed6ypvm
It consistently serves delicious food and provides upscale services.	0	edsuk7y
Kevin (the bartender) is easy going and accomplished (knows how to make drinks since the 30s!!).	0,6	eehz01l
"Hey Gringos, what are you putting in your burritos to call Anna's ""bland""?"	13	eetmqcw
My rare beef and meatballs pho was 6.95 before tax, and it was a decently sized bowl of soup, so good value there.	0	eeqh71q
Thankfully I ordered it on the side, so this was not a problem.	0	ef7pkej
The ambience is perfect and the decorators are tasteful.	0	ee5hu9o
Food is really good.	0	eff01nz
Sometimes the moment in time you capture is better than the food placed in front of you.	0	eequfwj
